category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,module_id,bg_ratio_numeric,enrichment_ratio
Organismal Systems,Circulatory system,ko04261,Adrenergic signaling in cardiomyocytes,19/1034,99/14385,0.1919191919191919,2.669978313111775,4.639982197979272,6.912371453971973e-5,2.7364439570363275e-4,1.2827081048607785e-4,K08048/K05858/K04632/K11583/K05870/K11584/K04354/K08042/K08047/K05853/K05850/K04445/K06269/K04634/K04136/K02183/K04630/K12044/K04374,19,Module_01,0.0068821689259645465,1.1946159998950998
Environmental Information Processing,Signal transduction,ko04072,Phospholipase D signaling pathway,20/1034,108/14385,0.18518518518518517,2.576294863528906,4.575874101639962,7.61310248065323e-5,2.9830932169090207e-4,1.3983249454261034e-4,K01116/K07203/K06279/K08048/K05858/K07941/K07827/K04632/K02649/K08042/K08047/K04368/K04527/K07208/K01528/K01080/K07207/K04226/K07206/K00922,20,Module_01,0.007507820646506778,1.1526996490215875
Organismal Systems,Immune system,ko04660,T cell receptor signaling pathway,18/1034,92/14385,0.1956521739130435,2.721911529728366,4.610905903183842,8.19845896463625e-5,3.169354194235277e-4,1.485634778547786e-4,K01116/K04409/K07827/K04348/K04427/K07364/K11583/K02649/K11584/K04354/K07209/K04368/K12076/K19862/K04440/K00922/K02089/K04431,18,Module_01,0.006395550921098367,1.2178522378793295
Organismal Systems,Nervous system,ko04728,Dopaminergic synapse,17/1034,84/14385,0.20238095238095238,2.8155222437137333,4.644096362866629,8.253526547487701e-5,3.169354194235277e-4,1.485634778547786e-4,K05858/K04348/K04632/K11583/K05870/K11584/K04354/K02223/K04534/K04543/K04958/K06269/K04634/K02183/K04630/K04440/K04374,17,Module_01,0.00583941605839416,1.2597360450021635
Organismal Systems,Endocrine system,ko04927,Cortisol synthesis and secretion,13/1034,54/14385,0.24074074074074073,3.3491833225875776,4.8130320045349935,8.779309283460007e-5,3.305151730243767e-4,1.549289873551766e-4,K04854/K08048/K05858/K13885/K16056/K04632/K05870/K08042/K08047/K04958/K04634/K08560/K04374,13,Module_01,0.003753910323253389,1.4985095437280638
Environmental Information Processing,Signal transduction,ko04066,HIF-1 signaling pathway,16/1034,77/14385,0.2077922077922078,2.890803587128539,4.629621892219349,9.530928094504965e-5,3.500933055684059e-4,1.6410623698519028e-4,K01116/K07299/K00134/K07203/K03871/K02649/K05121/K04368/K04527/K01689/K04688/K00016/K09592/K04498/K00922/K06625,16,Module_01,0.00535279805352798,1.2934188269540932
Cellular Processes,Transport and catabolism,ko04137,Mitophagy - animal,17/1034,85/14385,0.2,2.7823984526112184,4.586585029681779,9.637390782589178e-5,3.500933055684059e-4,1.6410623698519028e-4,K05410/K04506/K03237/K09455/K03097/K07827/K08334/K04678/K17969/K11851/K05704/K20168/K04440/K04556/K20195/K15637/K04374,17,Module_01,0.005908932916232186,1.2449156209433145
Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,10/1034,35/14385,0.2857142857142857,3.974854932301741,4.903622991387287,1.2316090515960288e-4,4.3790544056747686e-4,2.052681752660048e-4,K05286/K05287/K05291/K05293/K05289/K05294/K23552/K05310/K08098/K23362,10,Module_01,0.0024330900243309003,1.7784508870618778
Organismal Systems,Environmental adaptation,ko04713,Circadian entrainment,16/1034,79/14385,0.20253164556962025,2.8176186861885757,4.508171433943651,1.3126240784020702e-4,4.540969784742297e-4,2.1285795865979515e-4,K04854/K08048/K05858/K04632/K05870/K08042/K08047/K04534/K04543/K04958/K04445/K04634/K02183/K04630/K16513/K13240,16,Module_01,0.005491831769204032,1.2606740465248754
Organismal Systems,Immune system,ko04624,Toll and Imd signaling pathway,13/1034,57/14385,0.22807017543859648,3.1729105161356,4.574353168489212,1.5857428800822342e-4,5.388719167713079e-4,2.5259621098655056e-4,K02373/K20694/K10580/K04427/K04730/K07209/K10704/K04733/K16060/K20699/K04440/K04431/K13411,13,Module_01,0.003962460896767466,1.4196406203739553
Organismal Systems,Digestive system,ko04971,Gastric acid secretion,12/1034,50/14385,0.24,3.338878143133462,4.610382494375474,1.6825546347187342e-4,5.66755245378942e-4,2.6566652127137905e-4,K13855/K08048/K05858/K04632/K08042/K08047/K04958/K04634/K05692/K02183/K00907/K04630,12,Module_01,0.003475842891901286,1.4938987451319776
Environmental Information Processing,Signal transduction,ko04015,Rap1 signaling pathway,25/1034,162/14385,0.15432098765432098,2.146912386274088,4.085407236911292,2.2695853681260945e-4,7.578441577047133e-4,3.552394489240844e-4,K01116/K04358/K08048/K05858/K07827/K06093/K04632/K02649/K02105/K08042/K08047/K05121/K04534/K04368/K04527/K04634/K05692/K05704/K18496/K02183/K04630/K05631/K00922/K04438/K05702,25,Module_01,0.011261730969760167,0.9605830408513228
Environmental Information Processing,Signal transduction,ko04071,Sphingolipid signaling pathway,16/1034,83/14385,0.1927710843373494,2.6818298338421385,4.27627789394854,2.3991243885178995e-4,7.94192901026615e-4,3.7227792235622575e-4,K05858/K07827/K11583/K02649/K11584/K04354/K18953/K18050/K04514/K04368/K04634/K00654/K04630/K01110/K04440/K00922,16,Module_01,0.005769899200556135,1.1999186707887368
Cellular Processes,Cell growth and death,ko04115,p53 signaling pathway,14/1034,69/14385,0.2028985507246377,2.8227230678664537,4.223549602808853,3.3330027604286177e-4,0.0010846381864445672,5.084241498958909e-4,K04728/K04506/K02087/K02206/K10147/K10808/K07207/K02216/K06626/K06641/K01110/K10143/K06625/K02089,14,Module_01,0.004796663190823775,1.2629578763193046
Cellular Processes,Cellular community - eukaryotes,ko04550,Signaling pathways regulating pluripotency of stem cells,19/1034,114/14385,0.16666666666666666,2.3186653771760155,3.9337162944474757,4.6819978001352326e-4,0.0014982392960432745,7.022996700202849e-4,K09326/K18484/K04501/K07827/K11421/K00445/K02649/K02353/K02105/K11459/K13578/K11488/K04368/K02620/K01064/K00922/K00408/K23605/K04377,19,Module_01,0.007924921793534932,1.0374296841194288
Cellular Processes,Transport and catabolism,ko04139,Mitophagy - yeast,9/1034,34/14385,0.2647058823529412,3.6825861872795542,4.358080710309281,5.026429644878264e-4,0.0015744577457292412,7.380270683105818e-4,K07203/K03097/K17065/K11841/K17969/K11088/K08269/K11644/K02332,9,Module_01,0.0023635731664928745,1.6476824394837988
Environmental Information Processing,Signal transduction,ko04668,TNF signaling pathway,17/1034,97/14385,0.17525773195876287,2.438184211051068,3.9551036699138575,5.043184966788976e-4,0.0015744577457292412,7.380270683105818e-4,K02373/K04427/K05870/K02649/K17065/K07209/K04368/K04445/K16060/K04397/K04440/K00922/K04403/K04431/K15637/K08601/K04374,17,Module_01,0.006743135210288495,1.0909054410328014
Genetic Information Processing,Replication and repair,ko03440,Homologous recombination,14/1034,72/14385,0.19444444444444445,2.7051096067053515,4.036420679052746,5.265941877960864e-4,0.00162255062854261,7.605706071293485e-4,K04728/K07466/K10901/K10867/K10879/K08775/K03111/K10739/K04482/K10740/K12173/K10866/K10605/K08991,14,Module_01,0.005005213764337852,1.2103346314726668
Cellular Processes,Cellular community - eukaryotes,ko04510,Focal adhesion,23/1034,152/14385,0.1513157894736842,2.1051040924361195,3.8117109970222605,5.29256234750611e-4,0.00162255062854261,7.605706071293485e-4,K04409/K06279/K06585/K06270/K02649/K06584/K02105/K04514/K04368/K06269/K16060/K05732/K05692/K05704/K00907/K13708/K05725/K05637/K01110/K04440/K00922/K05699/K04438,23,Module_01,0.01056656239137991,0.9418769500557972
Organismal Systems,Digestive system,ko04970,Salivary secretion,13/1034,64/14385,0.203125,2.825873428433269,4.073964044254409,5.32399424990544e-4,0.00162255062854261,7.605706071293485e-4,K13855/K08048/K05858/K04632/K08042/K08047/K04958/K05850/K10951/K04634/K04136/K02183/K13240,13,Module_01,0.004449078901633646,1.264367427520554
Organismal Systems,Endocrine system,ko04928,"Parathyroid hormone synthesis, secretion and action",16/1034,89/14385,0.1797752808988764,2.5010323169539044,3.9529469393505536,5.455514641653145e-4,0.0016495414349565415,7.732225476358789e-4,K08048/K05858/K04632/K05870/K08042/K08047/K04958/K09262/K04368/K04634/K09203/K04630/K08835/K06625/K08867/K04374,16,Module_01,0.006187000347584289,1.1190252772524176
Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,11/1034,49/14385,0.22448979591836735,3.1231003039513676,4.14283622414641,5.788555165967455e-4,0.0017365665497902365,8.140155702141734e-4,K02737/K02735/K02732/K03063/K02725/K03061/K03030/K02739/K03066/K06699/K03039,11,Module_01,0.0034063260340632603,1.3973542684057614
Environmental Information Processing,Signal transduction,ko04014,Ras signaling pathway,26/1034,182/14385,0.14285714285714285,1.9874274661508704,3.7307320870689513,5.883317782302539e-4,0.001751313200313314,8.209280626468658e-4,K01116/K08773/K04358/K04409/K05410/K06279/K07941/K18529/K07827/K02649/K16343/K05121/K04543/K07209/K04368/K04352/K04527/K17637/K18496/K02183/K02678/K04440/K00922/K06619/K10632/K05702,26,Module_01,0.012652068126520682,0.889225443530939
Organismal Systems,Nervous system,ko04724,Glutamatergic synapse,16/1034,90/14385,0.17777777777777778,2.47324306898775,3.90163636198832,6.201263376407879e-4,0.0018177749133897903,8.520819906514643e-4,K15009/K08048/K00910/K05858/K04348/K04632/K08042/K08047/K04534/K04543/K04958/K04634/K15010/K05614/K05612/K04630,16,Module_01,0.006256517205422315,1.106591663060724
Organismal Systems,Nervous system,ko04725,Cholinergic synapse,16/1034,90/14385,0.17777777777777778,2.47324306898775,3.90163636198832,6.201263376407879e-4,0.0018177749133897903,8.520819906514643e-4,K08048/K05858/K07827/K05870/K02649/K08042/K08047/K04534/K04543/K04958/K04368/K04634/K04630/K00922/K01049/K04374,16,Module_01,0.006256517205422315,1.106591663060724
Environmental Information Processing,Signal transduction,ko04010,MAPK signaling pathway,32/1034,243/14385,0.13168724279835392,1.832031902953889,3.6402474633821145,6.369731976561908e-4,0.0018530129386361914,8.685998149857147e-4,K03283/K04412/K04358/K04409/K04373/K03175/K04854/K04434/K04405/K04674/K07827/K04348/K05866/K04427/K04730/K05121/K04436/K07209/K04459/K04368/K04352/K04527/K04445/K04733/K04443/K18496/K04440/K04403/K04431/K04377/K04374/K04438,32,Module_01,0.016892596454640252,0.8196975281931288
Environmental Information Processing,Signal transduction,ko04330,Notch signaling pathway,9/1034,36/14385,0.25,3.477998065764023,4.142710682855212,7.921196635907652e-4,0.002269954856857118,0.001064041339151774,K06061/K25100/K02353/K06051/K09091/K04496/K06057/K04498/K06063,9,Module_01,0.002502606882168926,1.5561445261791431
Organismal Systems,Development and regeneration,ko04380,Osteoclast differentiation,17/1034,104/14385,0.16346153846153846,2.2740756583841693,3.6289065714421325,0.001140945121209726,0.003129449475318106,0.001466929441555362,K03175/K09455/K04674/K04348/K04427/K07364/K05870/K02649/K07209/K04958/K04368/K05853/K04440/K00922/K04403/K04431/K08601,17,Module_01,0.007229753215154675,1.0174791132709782
Organismal Systems,Sensory system,ko04745,Phototransduction - fly,6/1034,18/14385,0.3333333333333333,4.637330754352031,4.297137099032006,0.001189730644627792,0.003240117500262923,0.0015188050782482451,K00910/K05858/K04958/K04634/K05692/K02183,6,Module_01,0.001251303441084463,2.0748593682388576
Metabolism,Lipid metabolism,ko00565,Ether lipid metabolism,8/1034,31/14385,0.25806451612903225,3.5901915517564107,4.017625641228644,0.0012321859136205935,0.0033321083861289286,0.0015619258059979353,K00993/K00803/K16795/K16794/K16343/K20656/K01080/K14621,8,Module_01,0.0021550225929787975,1.606342736701051
Environmental Information Processing,Signal transduction,ko04370,VEGF signaling pathway,9/1034,39/14385,0.23076923076923078,3.2104597530129446,3.8467389132687373,0.0014675732747322656,0.0038865388792909653,0.00182181509966764,K01116/K07827/K04348/K02649/K04368/K04443/K05704/K05725/K00922,9,Module_01,0.002711157455683003,1.43644110108844
Organismal Systems,Immune system,ko04620,Toll-like receptor signaling pathway,14/1034,80/14385,0.175,2.434598646034816,3.5807556648539896,0.0015546599792254448,0.0040889687124833615,0.0019167040839765757,K05410/K03175/K02373/K04427/K04730/K02649/K07209/K04368/K05402/K04733/K04440/K00922/K04403/K04431,14,Module_01,0.005561348627042058,1.0893011683254001
Cellular Processes,Cell growth and death,ko04215,Apoptosis - multiple species,9/1034,40/14385,0.225,3.1301982591876207,3.754420853371596,0.001774851254461905,0.00461462126104652,0.002163103716115556,K02373/K20017/K08334/K16061/K16060/K04397/K16943/K20009/K04440,9,Module_01,0.002780674313521029,1.400530073561229
Organismal Systems,Environmental adaptation,ko04714,Thermogenesis,25/1034,188/14385,0.13297872340425532,1.849998971151076,3.2646922038282518,0.0020785374665382417,0.005356767698997884,0.002510984858905258,K11652/K04373/K07203/K08048/K07827/K04632/K05870/K11653/K08042/K08047/K18160/K07198/K01897/K07204/K07208/K02133/K02268/K07207/K05692/K04688/K00237/K07206/K07200/K03951/K11649,25,Module_01,0.013069169273548835,0.827736450095289
Metabolism,Carbohydrate metabolism,ko00562,Inositol phosphate metabolism,13/1034,77/14385,0.16883116883116883,2.348777914541938,3.302475097579143,0.0031320847805621243,0.007813925264733628,0.0036627774678438885,K01116/K00913/K05858/K00923/K10572/K21797/K01858/K00999/K01110/K00922/K01092/K00911/K18083,13,Module_01,0.00535279805352798,1.0509027969002007
Metabolism,Glycan biosynthesis and metabolism,ko00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,6/1034,22/14385,0.2727272727272727,3.794179708106207,3.6499448566677635,0.003731577591002695,0.009244682548032483,0.004333444944390226,K02513/K00771/K10158/K01793/K02366/K02577,6,Module_01,0.0015293708724365659,1.6976122103772473
Organismal Systems,Endocrine system,ko04918,Thyroid hormone synthesis,10/1034,53/14385,0.18867924528301888,2.6249042005766214,3.2980368592266287,0.004023013701533112,0.009902802957619968,0.00464193888638436,K08048/K05858/K04632/K05870/K08042/K08047/K04958/K04634/K13411/K04374,10,Module_01,0.003684393465415363,1.1744486990031269
Organismal Systems,Nervous system,ko04730,Long-term depression,9/1034,45/14385,0.2,2.7823984526112184,3.332573114298822,0.004164244923187856,0.01009120044449753,0.004730250208358218,K05858/K07827/K04632/K04534/K04958/K04368/K04634/K04630/K13240,9,Module_01,0.0031282586027111575,1.2449156209433145
Environmental Information Processing,Signal transduction,ko04020,Calcium signaling pathway,25/1034,198/14385,0.12626262626262627,1.7565646796787997,2.9831602377265556,0.004178387684049759,0.01009120044449753,0.004730250208358218,K01116/K04358/K04854/K08048/K05858/K20858/K16056/K00476/K04348/K04632/K08042/K08047/K04958/K05853/K05850/K04634/K04136/K18496/K04226/K02183/K00907/K08794/K13240/K00911/K00871,25,Module_01,0.013764337851929093,0.7859315788783551
Organismal Systems,Digestive system,ko04976,Bile secretion,11/1034,62/14385,0.1774193548387097,2.468256691832533,3.224215387436595,0.00429250352993674,0.010302008471848175,0.004829066471178833,K13855/K05673/K07299/K08048/K13885/K04632/K08042/K08047/K05658/K00021/K05684,11,Module_01,0.004310045185957595,1.1043606314819727
Organismal Systems,Immune system,ko04625,C-type lectin receptor signaling pathway,13/1034,82/14385,0.15853658536585366,2.205559749021088,3.0466692194588885,0.005459484761496535,0.012861608272482635,0.006028878877726235,K04409/K07827/K04348/K02649/K07209/K04958/K04443/K07532/K05704/K02183/K04440/K00922/K08601,13,Module_01,0.0057003823427181095,0.9868233580648225
Organismal Systems,Endocrine system,ko04923,Regulation of lipolysis in adipocytes,9/1034,47/14385,0.19148936170212766,2.6639985184575496,3.1798071741443246,0.005629736901804778,0.013101933153291119,0.006141531165605212,K08048/K04632/K02649/K08042/K08047/K13699/K04527/K04630/K00922,9,Module_01,0.0032672923183872087,1.1919404881372162
Organismal Systems,Immune system,ko04062,Chemokine signaling pathway,21/1034,161/14385,0.13043478260869565,1.8146076864855774,2.8926359443713885,0.0056825353308990224,0.013145141970272436,0.006161785298565205,K01116/K04409/K06279/K08048/K00910/K05858/K07827/K02649/K08042/K08047/K12366/K04543/K07209/K04514/K04368/K04634/K05704/K04630/K05725/K00922/K04438,21,Module_01,0.01119221411192214,0.8119014919195531
Environmental Information Processing,Signal transduction,ko04024,cAMP signaling pathway,22/1034,172/14385,0.12790697674418605,1.779440870856012,2.8618556787497273,0.00595404135042421,0.013690729811753871,0.006417529599259627,K04409/K05673/K08048/K16056/K06270/K04632/K05870/K02649/K08042/K08047/K04514/K04368/K05853/K05850/K06269/K02183/K04630/K12044/K04440/K04498/K00922/K05702,22,Module_01,0.011956899548140424,0.7961669668823524
Organismal Systems,Endocrine system,ko04924,Renin secretion,9/1034,50/14385,0.18,2.5041586073500963,2.9649883780607738,0.00853736699108701,0.019398514346611904,0.009093053599974333,K05858/K16056/K04348/K04632/K05870/K04958/K04634/K02183/K04630,9,Module_01,0.003475842891901286,1.120424058848983
Organismal Systems,Immune system,ko04623,Cytosolic DNA-sensing pathway,11/1034,68/14385,0.16176470588235295,2.2504693366708386,2.876369659997619,0.00874829158978968,0.019760846885171983,0.009262896977424367,K05410/K02373/K07209/K03013/K03007/K03018/K04397/K03021/K03020/K14721/K03027,11,Module_01,0.004727146332985749,1.0069170463512105
Environmental Information Processing,Signal transduction,ko04341,Hedgehog signaling pathway - fly,6/1034,26/14385,0.23076923076923078,3.2104597530129446,3.1394270558762454,0.009000194804635861,0.02021096377181386,0.00947388926803775,K06227/K20245/K04678/K24680/K08957/K24678,6,Module_01,0.0018074383037886687,1.4364411010884401
Organismal Systems,Environmental adaptation,ko04714,Thermogenesis,24/482,188/14385,0.1276595744680851,3.809923192372208,7.2207810640944174,1.8352534038320084e-8,8.304521652339838e-7,5.143539144950234e-7,K05692/K18163/K04345/K09048/K00235/K07188/K04432/K18164/K04364/K02267/K02264/K02266/K03961/K03935/K02259/K07376/K03940/K07204/K11651/K01897/K08266/K02257/K07200/K03945,24,Module_02,0.013069169273548835,1.638165012242109
Genetic Information Processing,Transcription,ko03040,Spliceosome,19/482,123/14385,0.15447154471544716,4.6101103127213845,7.486725451939043,2.5724775368977155e-8,1.0347076315077478e-6,6.408628249815362e-7,K12624/K12823/K12848/K12896/K12813/K12821/K12830/K03283/K12834/K12828/K12893/K12839/K11093/K12833/K12741/K12622/K12824/K12842/K12849,19,Module_02,0.008550573514077163,1.982224059528731
Environmental Information Processing,Signal transduction,ko04341,Hedgehog signaling pathway - fly,8/482,26/14385,0.3076923076923077,9.182891796999682,7.77571760458916,1.3755437001416094e-6,4.353880168888114e-5,2.6966457574096207e-5,K04345/K10523/K03083/K03094/K08957/K09319/K24678/K03869,8,Module_02,0.0018074383037886687,3.9483977218143145
Environmental Information Processing,Signal transduction,ko04066,HIF-1 signaling pathway,13/482,77/14385,0.16883116883116883,5.038664654847227,6.616111038381017,1.4797664329726162e-6,4.353880168888114e-5,2.6966457574096207e-5,K00134/K09097/K03873/K03259/K01689/K04456/K00850/K00844/K00161/K00016/K04371/K03872/K06624,13,Module_02,0.00535279805352798,2.1664909577487634
Environmental Information Processing,Signal transduction,ko04013,MAPK signaling pathway - fly,13/482,85/14385,0.15294117647058825,4.564437393214547,6.136793787730937,4.660831968966247e-6,1.1248141151771877e-4,6.966717258875866e-5,K17383/K20235/K04432/K04364/K20210/K04506/K09237/K08545/K04428/K04371/K12377/K03211/K17512,13,Module_02,0.005908932916232186,1.9625859264312326
Organismal Systems,Endocrine system,ko04910,Insulin signaling pathway,13/482,88/14385,0.14772727272727273,4.408831572991325,5.97218862684093,6.912208275222011e-6,1.4420334737316753e-4,8.931466411888539e-5,K05696/K04345/K03259/K07188/K04456/K00844/K04364/K07204/K03083/K06269/K04371/K06069/K07200,13,Module_02,0.0061174834897462635,1.8956795880301678
Genetic Information Processing,"Folding, sorting and degradation",ko04141,Protein processing in endoplasmic reticulum,17/482,145/14385,0.11724137931034483,3.498998426098154,5.631240608147001,7.17033218982601e-6,1.4420334737316753e-4,8.931466411888539e-5,K09562/K14000/K08056/K05546/K09542/K09486/K14006/K03283/K10950/K14005/K01456/K09518/K03094/K24348/K14001/K14011/K04571,17,Module_02,0.01007994438651373,1.5044756836568334
Environmental Information Processing,Signal transduction,ko04150,mTOR signaling pathway,15/482,117/14385,0.1282051282051282,3.8262049154165334,5.7151038030912185,8.291249016196497e-6,1.579701128349017e-4,9.784133188087834e-5,K03259/K10421/K20410/K04456/K04364/K02151/K07204/K02432/K03083/K00444/K04370/K13780/K04371/K08266/K15728,15,Module_02,0.00813347236704901,1.6451657174226308
Organismal Systems,Endocrine system,ko04919,Thyroid hormone signaling pathway,13/482,91/14385,0.14285714285714285,4.263485477178423,5.814797386843056,1.0073470308920038e-5,1.823298125914527e-4,1.1292890398947201e-4,K05692/K04345/K06643/K15162/K01539/K04456/K02105/K00850/K06062/K11255/K15167/K03083/K04371,13,Module_02,0.006326034063260341,1.8331846565566456
Environmental Information Processing,Signal transduction,ko04340,Hedgehog signaling pathway,9/482,45/14385,0.2,5.968879668049793,6.215831824253048,1.4943006698535909e-5,2.458803829486363e-4,1.5228997257359564e-4,K04439/K04345/K23664/K10523/K23663/K03083/K08957/K24678/K03869,9,Module_02,0.0031282586027111575,2.566458519179304
Genetic Information Processing,"Folding, sorting and degradation",ko03050,Proteasome,9/482,49/14385,0.1836734693877551,5.481624184943687,5.850979465628811,3.075729425230304e-5,4.6392252163890424e-4,2.8733788051493633e-4,K03031/K02734/K02729/K03062/K03028/K03037/K02731/K06698/K03036,9,Module_02,0.0034063260340632603,2.356951701287116
Genetic Information Processing,"Folding, sorting and degradation",ko04120,Ubiquitin mediated proteolysis,15/482,133/14385,0.11278195488721804,3.3659095872461235,5.103817688332315,3.904338064391521e-5,5.436039920422041e-4,3.366898816661514e-4,K03873/K06643/K10606/K04551/K10456/K10573/K03358/K04506/K03094/K10593/K10684/K10579/K03872/K03869/K10611,15,Module_02,0.009245742092457421,1.4472510446499836
Cellular Processes,Transport and catabolism,ko04144,Endocytosis,17/482,169/14385,0.10059171597633136,3.0020992413268184,4.87471624741465,5.34296400467402e-5,7.16352951737776e-4,4.436847302126964e-4,K04646/K18584/K04439/K12487/K06643/K12471/K18441/K07876/K12189/K19367/K03283/K04393/K12480/K12196/K06069/K12485/K12483,17,Module_02,0.011748348974626347,1.2908223321316026
Environmental Information Processing,Signal transduction,ko04070,Phosphatidylinositol signaling system,9/482,55/14385,0.16363636363636364,4.883628819313467,5.372854251366735,7.96550860527635e-5,0.0010298264696821566,6.378395988435574e-4,K18086/K00901/K13084/K00913/K19801/K00920/K00981/K21798/K18082,9,Module_02,0.0038234271810914148,2.09982969751034
Environmental Information Processing,Signal transduction,ko04310,Wnt signaling pathway,14/482,126/14385,0.1111111111111111,3.3160442600276623,4.861795502806964,8.279610110548385e-5,0.0010335237448339707,6.401295657157191e-4,K04345/K04468/K02105/K03097/K04506/K02432/K05122/K03083/K03094/K02306/K08957/K02157/K00444/K04511,14,Module_02,0.008759124087591242,1.4258102884329467
Environmental Information Processing,Signal transduction,ko04390,Hippo signaling pathway,13/482,115/14385,0.11304347826086956,3.3737145949846656,4.758548813039873,1.2371756164184314e-4,0.001492858577144907,9.246259870074594e-4,K06091/K05692/K02105/K02432/K03083/K06269/K18496/K02157/K00444/K09448/K16796/K06069/K06630,13,Module_02,0.007994438651372959,1.4506069891013458
Cellular Processes,Transport and catabolism,ko04140,Autophagy - animal,14/482,132/14385,0.10606060606060606,3.1653149754809506,4.653331553800772,1.3702471450363477e-4,0.0015816265621564779,9.796058672268968e-4,K18086/K04345/K21248/K07874/K04551/K17603/K04456/K17908/K07204/K21247/K04371/K08341/K08266/K18082,14,Module_02,0.009176225234619395,1.3610007298678128
Organismal Systems,Development and regeneration,ko04361,Axon regeneration,9/482,59/14385,0.15254237288135594,4.552535340037977,5.09109304455689,1.3981229278731296e-4,0.0015816265621564779,9.796058672268968e-4,K05110/K00901/K04345/K06704/K04346/K04422/K12035/K11593/K23480,9,Module_02,0.004101494612443518,1.95746836208591
Organismal Systems,Immune system,ko04611,Platelet activation,11/482,91/14385,0.12087912087912088,3.607564634535589,4.646093916750388,2.2459048333668655e-4,0.002322907284796587,0.0014387300135553153,K05692/K04345/K16059/K12319/K04456/K06271/K05719/K07376/K06269/K04371/K06069,11,Module_02,0.006326034063260341,1.5511562478556233
Genetic Information Processing,Translation,ko03015,mRNA surveillance pathway,9/482,63/14385,0.14285714285714285,4.263485477178423,4.833472136372448,2.3392643971123118e-4,0.0023522603104296023,0.0014569102824120539,K14325/K14323/K13126/K23600/K14416/K11125/K06269/K11583/K14402,9,Module_02,0.004379562043795621,1.8331846565566456
Metabolism,Carbohydrate metabolism,ko00010,Glycolysis / Gluconeogenesis,12/482,107/14385,0.11214953271028037,3.347035327878388,4.537189534526252,2.4114836189730965e-4,0.0023593434326169217,0.0014612973281401694,K00134/K01835/K00002/K01792/K01689/K01785/K00850/K00844/K00873/K00161/K03103/K00016,12,Module_02,0.007438303788668752,1.4391356182313855
Genetic Information Processing,"Folding, sorting and degradation",ko03018,RNA degradation,10/482,79/14385,0.12658227848101267,3.7777719418036666,4.609566842927841,2.946555380913817e-4,0.00273500781510462,0.0016939711096751497,K12624/K01689/K13126/K04043/K00850/K10643/K01148/K07573/K12607/K12622,10,Module_02,0.005491831769204032,1.6243408349236104
Metabolism,Lipid metabolism,ko00564,Glycerophospholipid metabolism,12/482,117/14385,0.10256410256410256,3.0609639323332267,4.167646423463776,5.515966756974754e-4,0.004643674339592701,0.0028761344412132745,K00901/K13506/K18693/K16343/K00967/K00111/K00981/K18695/K14286/K01047/K13644/K15728,12,Module_02,0.00813347236704901,1.3161325739381045
Organismal Systems,Endocrine system,ko04922,Glucagon signaling pathway,8/482,57/14385,0.14035087719298245,4.188687486350731,4.491234111072971,5.849074340985599e-4,0.004812192980538151,0.0029805091737558197,K04345/K09048/K04456/K00850/K00873/K00161/K00016/K07200,8,Module_02,0.003962460896767466,1.8010235222310909
Cellular Processes,Cell motility,ko04810,Regulation of actin cytoskeleton,15/482,173/14385,0.08670520231213873,2.5876645959753435,3.911679891071698,7.22619096281924e-4,0.0056866981055229675,0.003522147997895877,K05692/K18584/K04456/K00920/K04346/K05719/K05743/K04393/K13710/K06269/K18496/K05749/K04371/K06485/K05762,15,Module_02,0.01202641640597845,1.1126265256557677
Environmental Information Processing,Signal transduction,ko04022,cGMP-PKG signaling pathway,12/482,121/14385,0.09917355371900827,2.959775042008162,4.030763688978669,7.468046256687264e-4,0.005751984563661254,0.0035625842165159854,K18283/K09048/K01539/K12319/K04456/K04346/K07376/K05850/K15040/K06269/K05863/K04371,12,Module_02,0.008411539798401112,1.2726240590971756
Metabolism,Glycan biosynthesis and metabolism,ko00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,6/482,35/14385,0.17142857142857143,5.1161825726141075,4.539539466183245,9.739178529721274e-4,0.007123692732421684,0.004412173748199531,K05287/K05283/K05284/K05285/K23362/K05290,6,Module_02,0.0024330900243309003,2.1998215878679748
Organismal Systems,Sensory system,ko04740,Olfactory transduction,5/482,25/14385,0.2,5.968879668049793,4.629780046080799,0.0012607921618272356,0.008563447851490985,0.005303909253758593,K04439/K18283/K04345/K13752/K07376,5,Module_02,0.001737921445950643,2.5664585191793043
Metabolism,Nucleotide metabolism,ko00230,Purine metabolism,17/482,224/14385,0.07589285714285714,2.2649766597510372,3.552782779037605,0.0014684445932890175,0.009492445406618292,0.005879298841551894,K18283/K01835/K18438/K12319/K01951/K01769/K00764/K01756/K12322/K06928/K13293/K18533/K18437/K00939/K03783/K13485/K00856,17,Module_02,0.015571776155717762,0.973879348795718
